seed;problem;evolver;iterations;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→genotype→size;best→birth.iteration;best→fitness;all→each[fitness]→hist;best→solution
0;pagie1;prolog-ffnn-enfdiv-all;10;1100;98.633;100;100;100;1.0;1.0;0.01;105;9;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,096]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f10[tanh],f5[tanh]-[8,000]->f14[tanh],f12[tanh]-[0,269]->f15[tanh],f14[tanh]-[1,000]->f17[tanh],f12[tanh]-[0,498]->f18[tanh],f18[tanh]-[0,459]->f0[tanh],f17[tanh]-[5,000]->f19[tanh],f5[tanh]-[0,391]->f20[tanh],f20[tanh]-[0,693]->f17[tanh],f19[tanh]-[0,000]->f21[tanh],f21[tanh]-[7,000]->f22[tanh],f22[tanh]-[5,000]->f23[tanh],f24[tanh]-[0,979]->f11[tanh],f25[tanh]-[0,473]->f12[tanh],f15[tanh]-[0,224]->f26[tanh],f26[tanh]-[0,276]->f3[tanh],f19[tanh]-[0,638]->f27[tanh],f14[tanh]-[0,135]->f29[tanh],f29[tanh]-[0,269]->f19[tanh],f23[tanh]-[0,000]->f31[tanh],f24[tanh]-[0,120]->f32[tanh],f34[tanh]-[0,499]->f24[tanh],f35[tanh]-[0,744]->f24[tanh],f36[tanh]-[0,794]->f35[tanh],f37[tanh]-[0,961]->f35[tanh],f25[tanh]-[0,715]->f39[tanh],i0-[0,461]->f37[tanh],i1-[0,901]->f37[tanh],f5[tanh]-[0,819]->f40[tanh],f33[tanh]-[0,477]->f42[tanh],f31[tanh]-[2,000]->f43[tanh],f25[tanh]-[0,246]->f44[tanh],i0-[0,883]->f46[tanh],f46[tanh]-[0,063]->f34[tanh],f43[tanh]-[9,000]->o0,f27[tanh]-[0,338]->f47[tanh],f17[tanh]-[0,517]->f51[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;11;1200;104.216;100;100;100;1.0;1.0;0.01;107;10;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,096]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f10[tanh],f5[tanh]-[8,000]->f13[tanh],f12[tanh]-[0,269]->f14[tanh],f13[tanh]-[1,000]->f16[tanh],f12[tanh]-[0,498]->f17[tanh],f17[tanh]-[0,459]->f0[tanh],f16[tanh]-[5,000]->f18[tanh],f5[tanh]-[0,391]->f19[tanh],f19[tanh]-[0,693]->f16[tanh],f18[tanh]-[0,000]->f20[tanh],f20[tanh]-[7,000]->f21[tanh],f21[tanh]-[5,000]->f22[tanh],f23[tanh]-[0,979]->f11[tanh],f24[tanh]-[0,473]->f12[tanh],f14[tanh]-[0,224]->f25[tanh],f25[tanh]-[0,276]->f3[tanh],f18[tanh]-[0,638]->f26[tanh],f13[tanh]-[0,135]->f28[tanh],f28[tanh]-[0,269]->f18[tanh],f22[tanh]-[0,000]->f30[tanh],f23[tanh]-[0,120]->f31[tanh],f33[tanh]-[0,499]->f23[tanh],f34[tanh]-[0,744]->f23[tanh],f35[tanh]-[0,794]->f34[tanh],f36[tanh]-[0,961]->f34[tanh],f24[tanh]-[0,715]->f38[tanh],i0-[0,461]->f36[tanh],i1-[0,901]->f36[tanh],f5[tanh]-[0,819]->f40[tanh],f32[tanh]-[0,477]->f42[tanh],f30[tanh]-[2,000]->f43[tanh],f24[tanh]-[0,246]->f44[tanh],i0-[0,883]->f45[tanh],f45[tanh]-[0,063]->f33[tanh],f43[tanh]-[9,000]->f46[tanh],f26[tanh]-[0,338]->f47[tanh],f39[tanh]-[0,619]->f51[tanh],f51[tanh]-[0,043]->f5[tanh],f46[tanh]-[9,000]->o0
0;pagie1;prolog-ffnn-enfdiv-all;12;1300;113.079;100;100;100;1.0;1.0;0.01;118;11;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,389]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f0[tanh]-[0,009]->f4[tanh],f4[tanh]-[0,813]->f2[tanh],f7[tanh]-[0,853]->f0[tanh],f8[tanh]-[0,281]->f0[tanh],f6[tanh]-[0,795]->f9[tanh],f0[tanh]-[0,927]->f10[tanh],f10[tanh]-[0,857]->f2[tanh],f7[tanh]-[0,803]->f11[tanh],f5[tanh]-[0,221]->f9[tanh],f10[tanh]-[0,195]->f12[tanh],f7[tanh]-[0,842]->f13[tanh],f13[tanh]-[0,175]->f10[tanh],f4[tanh]-[0,840]->f14[tanh],f14[tanh]-[0,416]->f3[tanh],f15[tanh]-[0,118]->f7[tanh],f16[tanh]-[0,101]->f8[tanh],f17[tanh]-[0,158]->f16[tanh],f18[tanh]-[0,687]->f16[tanh],f3[tanh]-[3,000]->f20[tanh],f21[tanh]-[0,041]->f17[tanh],f22[tanh]-[0,896]->f18[tanh],f24[tanh]-[0,629]->f22[tanh],f25[tanh]-[0,493]->f21[tanh],f20[tanh]-[5,000]->f27[tanh],f8[tanh]-[0,759]->f28[tanh],f28[tanh]-[0,184]->f10[tanh],f10[tanh]-[0,813]->f29[tanh],f29[tanh]-[0,835]->f3[tanh],f27[tanh]-[4,000]->f30[tanh],f13[tanh]-[0,799]->f31[tanh],f31[tanh]-[0,083]->f14[tanh],f30[tanh]-[1,000]->f32[tanh],f25[tanh]-[0,994]->f34[tanh],f35[tanh]-[0,944]->f25[tanh],f36[tanh]-[0,631]->f24[tanh],f35[tanh]-[0,279]->f37[tanh],f37[tanh]-[0,831]->f34[tanh],f15[tanh]-[0,364]->f38[tanh],f15[tanh]-[0,943]->f39[tanh],f39[tanh]-[0,848]->f0[tanh],f16[tanh]-[0,575]->f41[tanh],f16[tanh]-[0,951]->f38[tanh],f32[tanh]-[0,000]->f42[tanh],f43[tanh]-[0,814]->f36[tanh],f44[tanh]-[0,812]->f36[tanh],f0[tanh]-[0,923]->f45[tanh],f45[tanh]-[0,565]->f19[tanh],f42[tanh]-[3,000]->f46[tanh],f47[tanh]-[0,151]->f44[tanh],f48[tanh]-[0,432]->f43[tanh],f49[tanh]-[0,024]->f47[tanh],f50[tanh]-[0,493]->f47[tanh],f46[tanh]-[5,000]->o0,f28[tanh]-[0,468]->f31[tanh],f52[tanh]-[0,212]->f50[tanh],f53[tanh]-[0,531]->f49[tanh],i0-[0,035]->f52[tanh],i1-[0,837]->f52[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;13;1400;123.199;100;100;100;1.0;1.0;0.01;108;12;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,096]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f9[tanh],f5[tanh]-[8,000]->f14[tanh],f12[tanh]-[0,269]->f15[tanh],f14[tanh]-[1,000]->f17[tanh],f12[tanh]-[0,498]->f18[tanh],f18[tanh]-[0,459]->f0[tanh],f17[tanh]-[5,000]->f19[tanh],f5[tanh]-[0,391]->f20[tanh],f20[tanh]-[0,693]->f17[tanh],f19[tanh]-[0,000]->f21[tanh],f21[tanh]-[7,000]->f22[tanh],f22[tanh]-[5,000]->f23[tanh],f24[tanh]-[0,979]->f11[tanh],f25[tanh]-[0,473]->f12[tanh],f15[tanh]-[0,224]->f26[tanh],f26[tanh]-[0,276]->f3[tanh],f19[tanh]-[0,638]->f27[tanh],f14[tanh]-[0,135]->f29[tanh],f29[tanh]-[0,269]->f19[tanh],f23[tanh]-[0,000]->f31[tanh],f24[tanh]-[0,120]->f32[tanh],f34[tanh]-[0,499]->f24[tanh],f35[tanh]-[0,744]->f24[tanh],f36[tanh]-[0,794]->f35[tanh],f37[tanh]-[0,961]->f35[tanh],f25[tanh]-[0,715]->f39[tanh],i0-[0,461]->f37[tanh],i1-[0,901]->f37[tanh],f5[tanh]-[0,819]->f40[tanh],f33[tanh]-[0,477]->f42[tanh],f31[tanh]-[2,000]->f52[tanh],f25[tanh]-[0,246]->f44[tanh],i0-[0,883]->f46[tanh],f46[tanh]-[0,063]->f34[tanh],f43[tanh]-[9,000]->o0,f27[tanh]-[0,338]->f47[tanh],f17[tanh]-[0,517]->f51[tanh],f29[tanh]-[0,021]->f53[tanh],f53[tanh]-[0,711]->f21[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;14;1500;130.605;100;100;100;1.0;1.0;0.01;120;13;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,389]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f0[tanh]-[0,009]->f4[tanh],f4[tanh]-[0,813]->f2[tanh],f7[tanh]-[0,853]->f0[tanh],f8[tanh]-[0,281]->f0[tanh],f6[tanh]-[0,795]->f9[tanh],f0[tanh]-[0,927]->f10[tanh],f10[tanh]-[0,857]->f2[tanh],f7[tanh]-[0,803]->f11[tanh],f5[tanh]-[0,221]->f9[tanh],f10[tanh]-[0,195]->f12[tanh],f7[tanh]-[0,842]->f13[tanh],f13[tanh]-[0,175]->f10[tanh],f4[tanh]-[0,840]->f14[tanh],f14[tanh]-[0,416]->f3[tanh],f15[tanh]-[0,118]->f7[tanh],f16[tanh]-[0,101]->f8[tanh],f17[tanh]-[0,158]->f16[tanh],f18[tanh]-[0,687]->f16[tanh],f3[tanh]-[3,000]->f20[tanh],f21[tanh]-[0,041]->f17[tanh],f22[tanh]-[0,896]->f18[tanh],f24[tanh]-[0,629]->f22[tanh],f25[tanh]-[0,493]->f21[tanh],f20[tanh]-[5,000]->f27[tanh],f8[tanh]-[0,759]->f28[tanh],f28[tanh]-[0,184]->f10[tanh],f10[tanh]-[0,813]->f29[tanh],f29[tanh]-[0,835]->f3[tanh],f27[tanh]-[4,000]->f30[tanh],f13[tanh]-[0,799]->f31[tanh],f31[tanh]-[0,083]->f14[tanh],f30[tanh]-[1,000]->f32[tanh],f25[tanh]-[0,994]->f34[tanh],f35[tanh]-[0,944]->f25[tanh],f36[tanh]-[0,631]->f24[tanh],f35[tanh]-[0,279]->f37[tanh],f37[tanh]-[0,831]->f34[tanh],f15[tanh]-[0,364]->f38[tanh],f15[tanh]-[0,943]->f39[tanh],f39[tanh]-[0,848]->f0[tanh],f16[tanh]-[0,575]->f41[tanh],f16[tanh]-[0,951]->f38[tanh],f32[tanh]-[0,000]->f42[tanh],f43[tanh]-[0,814]->f36[tanh],f44[tanh]-[0,812]->f36[tanh],f0[tanh]-[0,923]->f45[tanh],f45[tanh]-[0,565]->f2[tanh],f42[tanh]-[3,000]->f46[tanh],f47[tanh]-[0,151]->f44[tanh],f48[tanh]-[0,432]->f43[tanh],f49[tanh]-[0,024]->f47[tanh],f50[tanh]-[0,493]->f47[tanh],f46[tanh]-[5,000]->f52[tanh],f28[tanh]-[0,468]->f31[tanh],f53[tanh]-[0,212]->f50[tanh],f54[tanh]-[0,531]->f49[tanh],i0-[0,035]->f53[tanh],i1-[0,837]->f53[tanh],f52[tanh]-[2,000]->o0
0;pagie1;prolog-ffnn-enfdiv-all;15;1600;140.408;100;100;100;1.0;1.0;0.01;60;14;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,883]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,638]->f3[tanh],f0[tanh]-[0,301]->f4[tanh],f4[tanh]-[0,272]->f2[tanh],f2[tanh]-[2,000]->f5[tanh],f0[tanh]-[0,353]->f8[tanh],f7[tanh]-[0,293]->f2[tanh],f0[tanh]-[0,322]->f10[tanh],f6[tanh]-[0,893]->f11[tanh],f11[tanh]-[0,044]->f5[tanh],f8[tanh]-[0,219]->f13[tanh],f5[tanh]-[0,330]->f16[tanh],f13[tanh]-[0,258]->f17[tanh],f8[tanh]-[0,369]->f19[tanh],f19[tanh]-[0,898]->f5[tanh],f9[tanh]-[0,361]->f20[tanh],f1[tanh]-[0,408]->f22[tanh],f22[tanh]-[0,278]->f21[tanh],f16[tanh]-[0,000]->f24[tanh],f18[tanh]-[0,979]->f5[tanh],f24[tanh]-[1,000]->o0,f10[tanh]-[0,192]->f22[tanh],f9[tanh]-[0,759]->f25[tanh],i0-[0,751]->f0[tanh],i1-[0,805]->f0[tanh],f0[tanh]-[0,296]->f26[tanh],f26[tanh]-[0,937]->f9[tanh],f0[tanh]-[0,780]->f27[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;16;1700;151.181;100;100;100;1.0;1.0;0.01;105;15;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,830]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f9[tanh],f5[tanh]-[8,000]->f14[tanh],f12[tanh]-[0,269]->f15[tanh],f14[tanh]-[1,000]->f17[tanh],f12[tanh]-[0,498]->f18[tanh],f18[tanh]-[0,459]->f0[tanh],f17[tanh]-[5,000]->f19[tanh],f5[tanh]-[0,391]->f20[tanh],f20[tanh]-[0,693]->f17[tanh],f19[tanh]-[0,000]->f21[tanh],f21[tanh]-[7,000]->f22[tanh],f22[tanh]-[5,000]->f23[tanh],f24[tanh]-[0,979]->f11[tanh],f25[tanh]-[0,473]->f12[tanh],f15[tanh]-[0,224]->f26[tanh],f26[tanh]-[0,276]->f3[tanh],f19[tanh]-[0,638]->f27[tanh],f14[tanh]-[0,135]->f29[tanh],f29[tanh]-[0,269]->f19[tanh],f23[tanh]-[0,000]->f31[tanh],f24[tanh]-[0,120]->f32[tanh],f34[tanh]-[0,499]->f24[tanh],f35[tanh]-[0,744]->f24[tanh],f36[tanh]-[0,794]->f35[tanh],f37[tanh]-[0,961]->f35[tanh],f25[tanh]-[0,715]->f39[tanh],i0-[0,461]->f37[tanh],i1-[0,901]->f37[tanh],f5[tanh]-[0,819]->f40[tanh],f33[tanh]-[0,477]->f42[tanh],f31[tanh]-[2,000]->f52[tanh],f25[tanh]-[0,246]->f44[tanh],i0-[0,009]->f46[tanh],f46[tanh]-[0,063]->f34[tanh],f43[tanh]-[9,000]->o0,f27[tanh]-[0,338]->f47[tanh],f17[tanh]-[0,517]->f51[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;17;1800;160.442;100;100;100;1.0;1.0;0.01;116;16;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,096]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f10[tanh],f5[tanh]-[8,000]->f13[tanh],f12[tanh]-[0,269]->f14[tanh],f13[tanh]-[1,000]->f16[tanh],f12[tanh]-[0,498]->f17[tanh],f17[tanh]-[0,459]->f0[tanh],f16[tanh]-[5,000]->f18[tanh],f5[tanh]-[0,391]->f19[tanh],f19[tanh]-[0,693]->f16[tanh],f18[tanh]-[0,934]->f20[tanh],f20[tanh]-[7,000]->f21[tanh],f21[tanh]-[5,000]->f22[tanh],f23[tanh]-[0,979]->f11[tanh],f24[tanh]-[0,473]->f12[tanh],f14[tanh]-[0,224]->f25[tanh],f25[tanh]-[0,276]->f3[tanh],f18[tanh]-[0,638]->f26[tanh],f13[tanh]-[0,135]->f28[tanh],f28[tanh]-[0,269]->f18[tanh],f22[tanh]-[0,000]->f30[tanh],f23[tanh]-[0,120]->f31[tanh],f33[tanh]-[0,499]->f23[tanh],f34[tanh]-[0,744]->f23[tanh],f35[tanh]-[0,794]->f34[tanh],f36[tanh]-[0,961]->f34[tanh],f24[tanh]-[0,715]->f38[tanh],f40[tanh]-[0,461]->f36[tanh],f41[tanh]-[0,901]->f36[tanh],f5[tanh]-[0,819]->f42[tanh],f32[tanh]-[0,477]->f44[tanh],f30[tanh]-[2,000]->f45[tanh],f24[tanh]-[0,246]->f46[tanh],f40[tanh]-[0,883]->f47[tanh],f47[tanh]-[0,063]->f33[tanh],f26[tanh]-[0,338]->f49[tanh],f39[tanh]-[0,619]->f53[tanh],f53[tanh]-[0,043]->f5[tanh],f48[tanh]-[9,000]->f54[tanh],i0-[0,363]->f40[tanh],i1-[0,565]->f41[tanh],f54[tanh]-[8,000]->f55[tanh],f55[tanh]-[5,000]->f56[tanh],f56[tanh]-[1,000]->o0
0;pagie1;prolog-ffnn-enfdiv-all;18;1900;169.828;100;100;100;1.0;1.0;0.01;115;17;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,709]->f3[tanh],f3[tanh]-[0,057]->f2[tanh],f0[tanh]-[0,963]->f4[tanh],f0[tanh]-[0,375]->f5[tanh],f0[tanh]-[0,960]->f6[tanh],f2[tanh]-[9,000]->f7[tanh],f7[tanh]-[0,441]->f10[tanh],f0[tanh]-[0,558]->f11[tanh],f11[tanh]-[0,491]->f8[tanh],f0[tanh]-[0,741]->f12[tanh],f12[tanh]-[0,160]->f2[tanh],f8[tanh]-[0,427]->f13[tanh],f0[tanh]-[0,187]->f14[tanh],f15[tanh]-[0,396]->f0[tanh],f16[tanh]-[0,142]->f0[tanh],f16[tanh]-[0,946]->f17[tanh],f17[tanh]-[0,098]->f3[tanh],f10[tanh]-[0,205]->f18[tanh],f11[tanh]-[0,088]->f19[tanh],f18[tanh]-[2,000]->f51[tanh],f20[tanh]-[2,000]->f24[tanh],f24[tanh]-[5,000]->f25[tanh],f25[tanh]-[0,164]->f26[tanh],f27[tanh]-[0,798]->f15[tanh],f28[tanh]-[0,687]->f15[tanh],f0[tanh]-[0,672]->f30[tanh],f30[tanh]-[0,283]->f22[tanh],f30[tanh]-[0,293]->f8[tanh],f26[tanh]-[2,000]->f31[tanh],f31[tanh]-[0,000]->f32[tanh],f33[tanh]-[0,656]->f27[tanh],f34[tanh]-[0,297]->f27[tanh],f21[tanh]-[0,895]->f35[tanh],f32[tanh]-[3,981]->f36[tanh],f15[tanh]-[0,263]->f38[tanh],f20[tanh]-[0,963]->f39[tanh],f39[tanh]-[0,007]->f25[tanh],f36[tanh]-[2,000]->o0,f27[tanh]-[0,517]->f40[tanh],f40[tanh]-[0,946]->f0[tanh],f41[tanh]-[0,228]->f34[tanh],f42[tanh]-[0,527]->f34[tanh],f44[tanh]-[0,407]->f41[tanh],f45[tanh]-[0,761]->f41[tanh],f32[tanh]-[0,966]->f46[tanh],f47[tanh]-[0,273]->f45[tanh],f48[tanh]-[0,055]->f45[tanh],f47[tanh]-[0,373]->f49[tanh],f49[tanh]-[0,415]->f41[tanh],f7[tanh]-[0,732]->f50[tanh],f18[tanh]-[0,159]->f52[tanh],f52[tanh]-[0,451]->f39[tanh],i0-[0,459]->f48[tanh],i1-[0,226]->f47[tanh],f20[tanh]-[0,712]->f54[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;19;2000;179.511;100;100;100;1.0;1.0;0.01;111;18;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,096]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f10[tanh],f5[tanh]-[8,000]->f13[tanh],f12[tanh]-[0,269]->f14[tanh],f13[tanh]-[1,000]->f16[tanh],f12[tanh]-[0,498]->f17[tanh],f17[tanh]-[0,459]->f0[tanh],f16[tanh]-[5,000]->f18[tanh],f5[tanh]-[0,391]->f19[tanh],f19[tanh]-[0,693]->f16[tanh],f18[tanh]-[0,934]->f20[tanh],f20[tanh]-[7,000]->f21[tanh],f21[tanh]-[5,000]->f22[tanh],f23[tanh]-[0,979]->f11[tanh],f24[tanh]-[0,473]->f12[tanh],f14[tanh]-[0,224]->f25[tanh],f25[tanh]-[0,276]->f3[tanh],f18[tanh]-[0,638]->f26[tanh],f13[tanh]-[0,135]->f28[tanh],f28[tanh]-[0,269]->f18[tanh],f22[tanh]-[0,000]->f30[tanh],f23[tanh]-[0,120]->f31[tanh],f33[tanh]-[0,499]->f23[tanh],f34[tanh]-[0,744]->f23[tanh],f35[tanh]-[0,794]->f34[tanh],f36[tanh]-[0,961]->f34[tanh],f24[tanh]-[0,715]->f38[tanh],f40[tanh]-[0,461]->f36[tanh],f41[tanh]-[0,901]->f36[tanh],f5[tanh]-[0,819]->f42[tanh],f32[tanh]-[0,477]->f44[tanh],f30[tanh]-[2,000]->f45[tanh],f24[tanh]-[0,246]->f46[tanh],f40[tanh]-[0,883]->f47[tanh],f47[tanh]-[0,063]->f33[tanh],f26[tanh]-[0,534]->f49[tanh],f39[tanh]-[0,619]->f53[tanh],f53[tanh]-[0,043]->f5[tanh],f48[tanh]-[9,000]->f54[tanh],i0-[0,363]->f40[tanh],i1-[0,565]->f41[tanh],f54[tanh]-[8,000]->o0
0;pagie1;prolog-ffnn-enfdiv-all;20;2100;189.822;100;100;100;1.0;1.0;0.01;103;19;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,389]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f0[tanh]-[0,009]->f4[tanh],f4[tanh]-[0,813]->f2[tanh],f7[tanh]-[0,853]->f0[tanh],f8[tanh]-[0,281]->f0[tanh],f6[tanh]-[0,795]->f9[tanh],f0[tanh]-[0,927]->f10[tanh],f10[tanh]-[0,857]->f2[tanh],f7[tanh]-[0,803]->f11[tanh],f5[tanh]-[0,221]->f9[tanh],f10[tanh]-[0,195]->f12[tanh],f7[tanh]-[0,842]->f13[tanh],f13[tanh]-[0,175]->f10[tanh],f4[tanh]-[0,840]->f14[tanh],f14[tanh]-[0,416]->f3[tanh],f15[tanh]-[0,118]->f7[tanh],f16[tanh]-[0,101]->f8[tanh],f17[tanh]-[0,158]->f16[tanh],f18[tanh]-[0,687]->f16[tanh],f3[tanh]-[3,000]->f20[tanh],f21[tanh]-[0,041]->f17[tanh],f22[tanh]-[0,896]->f18[tanh],f24[tanh]-[0,629]->f22[tanh],f25[tanh]-[0,994]->f21[tanh],f20[tanh]-[5,000]->f26[tanh],f8[tanh]-[0,759]->f27[tanh],f27[tanh]-[0,184]->f10[tanh],f10[tanh]-[0,813]->f28[tanh],f28[tanh]-[0,835]->f3[tanh],f26[tanh]-[4,000]->f29[tanh],f13[tanh]-[0,771]->f30[tanh],f30[tanh]-[0,083]->f14[tanh],f29[tanh]-[1,000]->f31[tanh],f34[tanh]-[0,944]->f25[tanh],f35[tanh]-[0,631]->f24[tanh],f34[tanh]-[0,268]->f36[tanh],f36[tanh]-[0,831]->f33[tanh],f15[tanh]-[0,943]->f38[tanh],f38[tanh]-[0,848]->f0[tanh],f16[tanh]-[0,575]->f40[tanh],f16[tanh]-[0,951]->f37[tanh],f31[tanh]-[0,000]->f41[tanh],f42[tanh]-[0,814]->f35[tanh],f43[tanh]-[0,812]->f35[tanh],f0[tanh]-[0,923]->f44[tanh],f44[tanh]-[0,008]->f19[tanh],f41[tanh]-[3,000]->o0,i0-[0,250]->f42[tanh],i1-[0,596]->f43[tanh],f44[tanh]-[0,938]->f45[tanh],f0[tanh]-[0,467]->f46[tanh]
0;pagie1;prolog-ffnn-enfdiv-all;21;2200;200.141;100;100;100;1.0;1.0;0.01;111;20;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f0[tanh]-[0,570]->f3[tanh],f3[tanh]-[0,425]->f2[tanh],f2[tanh]-[0,830]->f5[tanh],f3[tanh]-[0,234]->f6[tanh],f6[tanh]-[0,720]->f5[tanh],f0[tanh]-[0,153]->f7[tanh],f7[tanh]-[0,805]->f6[tanh],f9[tanh]-[0,351]->f0[tanh],f10[tanh]-[0,041]->f0[tanh],f11[tanh]-[0,438]->f10[tanh],f12[tanh]-[0,914]->f9[tanh],f5[tanh]-[8,000]->f14[tanh],f12[tanh]-[0,269]->f15[tanh],f14[tanh]-[1,000]->f17[tanh],f12[tanh]-[0,277]->f18[tanh],f18[tanh]-[0,459]->f0[tanh],f17[tanh]-[5,000]->f19[tanh],f5[tanh]-[0,391]->f20[tanh],f20[tanh]-[0,086]->f17[tanh],f19[tanh]-[0,000]->f21[tanh],f21[tanh]-[7,000]->f22[tanh],f22[tanh]-[5,000]->f23[tanh],f24[tanh]-[0,979]->f11[tanh],f25[tanh]-[0,473]->f12[tanh],f15[tanh]-[0,224]->f26[tanh],f26[tanh]-[0,276]->f3[tanh],f19[tanh]-[0,638]->f27[tanh],f14[tanh]-[0,135]->f29[tanh],f29[tanh]-[0,269]->f19[tanh],f23[tanh]-[0,000]->f31[tanh],f24[tanh]-[0,120]->f32[tanh],f34[tanh]-[0,499]->f24[tanh],f35[tanh]-[0,744]->f24[tanh],f36[tanh]-[0,794]->f35[tanh],f37[tanh]-[0,961]->f35[tanh],f25[tanh]-[0,715]->f39[tanh],i0-[0,461]->f37[tanh],i1-[0,901]->f37[tanh],f5[tanh]-[0,819]->f40[tanh],f33[tanh]-[0,477]->f42[tanh],f31[tanh]-[2,000]->f53[tanh],f25[tanh]-[0,246]->f44[tanh],i0-[0,883]->f46[tanh],f46[tanh]-[0,063]->f34[tanh],f43[tanh]-[9,000]->f47[tanh],f27[tanh]-[0,338]->f48[tanh],f17[tanh]-[0,517]->f52[tanh],f47[tanh]-[1,000]->o0,f51[tanh]-[0,884]->f54[tanh],f54[tanh]-[0,316]->o0,f40[tanh]-[0,414]->f17[tanh]
